is_positive,mentions_money,mentions_update,review_length,thumbsUpCount,is_weekend
1,0,0,39,0,0
1,0,0,48,0,0
1,0,0,85,0,0
1,0,1,60,0,0
1,0,0,107,0,0
1,0,0,33,0,0
1,0,0,62,0,0
0,0,1,44,0,0
0,0,0,60,0,0
0,1,1,44,0,0
0,0,1,95,71,0
0,0,1,37,13,0
0,1,0,68,35,0
1,0,0,28,0,0
1,1,1,63,0,0
1,0,0,35,0,0
0,1,0,30,2,0
0,0,1,80,56,0
1,1,0,59,2,0
0,1,1,68,10,0
1,0,1,50,0,0
1,0,0,38,0,0
1,0,0,38,0,0
1,0,1,59,15,0
1,0,0,53,0,0
0,1,1,36,1,0
0,0,0,45,1,0
1,0,0,40,0,0
1,0,1,44,0,0
1,0,1,70,98,0
0,1,0,46,0,0
1,0,0,48,0,0
1,0,1,40,0,0
1,0,0,62,0,0
1,0,1,38,0,0
1,0,1,71,0,0
0,0,0,48,5,0
0,0,1,97,2,0
1,0,0,44,0,0
1,0,1,61,0,0
0,0,1,85,53,0
1,0,1,36,0,0
0,1,1,68,0,0
1,0,0,34,0,0
0,0,1,44,0,0
0,1,1,90,39,0
0,1,1,72,55,0
0,1,1,89,0,0
1,0,0,39,0,0
0,1,0,45,1,0
1,0,0,48,0,0
0,1,1,96,0,0
1,0,0,44,0,0
1,0,0,41,0,0
0,1,1,81,57,0
1,0,1,35,0,0
0,0,0,31,0,0
1,0,0,45,0,0
1,0,0,42,0,0
1,0,0,33,0,0
1,0,0,50,0,0
1,0,0,55,0,0
0,1,1,75,883,0
1,0,0,42,0,0
1,0,0,45,0,0
0,0,1,81,19,0
0,0,1,87,6,0
1,0,0,43,0,0
1,0,1,92,43,0
1,0,0,28,0,0
0,1,1,28,0,0
0,1,0,37,0,0
1,1,0,47,0,0
1,0,0,23,0,0
1,0,1,55,0,0
1,0,1,48,0,0
1,0,0,82,703,0
0,1,1,61,35,0
0,0,0,45,0,0
0,1,0,64,12,0
1,0,0,34,0,0
1,0,0,37,0,0
1,0,0,45,0,0
1,0,1,90,177,0
1,0,0,35,0,0
1,0,1,58,35,0
0,1,1,85,10,0
1,0,0,69,1,0
1,1,0,68,0,0
1,0,0,50,0,0
0,1,1,37,6,0
1,0,1,29,0,0
0,1,0,67,0,0
0,1,0,41,0,0
1,0,1,70,230,0
0,1,1,61,125,0
1,0,0,34,0,0
0,1,0,59,0,0
1,1,0,30,0,0
1,0,0,37,0,0
1,0,0,34,0,0
0,1,1,89,29,0
0,1,1,29,0,0
1,0,0,25,0,0
1,0,0,31,0,0
0,1,0,31,0,0
1,0,0,58,0,0
0,1,0,53,0,0
0,0,0,41,0,0
0,0,0,56,75,0
1,0,0,35,0,0
0,0,1,34,0,0
0,1,0,47,0,0
1,0,0,29,0,0
1,0,0,33,0,0
0,1,0,79,102,0
1,0,1,89,23,0
1,0,0,40,0,0
0,1,0,59,2,0
1,0,0,50,0,0
1,0,1,43,0,0
1,0,1,35,0,0
0,0,1,50,1,0
0,1,1,34,0,0
1,0,1,45,0,0
0,0,0,41,0,0
0,0,1,35,0,0
1,0,0,35,0,0
0,1,0,64,0,0
1,1,1,41,0,0
1,1,0,33,0,0
0,1,0,49,7,0
1,0,0,33,0,0
1,0,1,41,0,0
1,0,1,70,7,0
0,1,1,80,13,0
1,0,0,43,0,0
1,0,1,65,0,0
0,0,1,41,3,0
1,0,1,75,1,0
1,0,0,68,17,0
1,0,0,53,0,0
1,0,0,52,0,0
0,1,1,65,0,0
1,1,0,33,0,0
1,0,0,42,0,0
1,0,1,68,8,0
1,0,1,51,0,0
1,0,0,38,0,0
0,1,1,90,14,0
1,0,0,36,0,0
1,0,0,32,0,0
1,0,1,35,0,0
1,0,0,38,0,0
0,1,0,63,1,0
1,0,0,29,0,0
1,0,1,44,1,0
1,0,1,40,0,0
0,0,1,99,20,0
0,1,1,87,16,0
1,0,1,37,0,0
0,1,0,83,1,0
1,0,0,42,0,0
0,0,1,84,12,0
1,0,0,41,0,0
1,0,0,36,1,0
0,1,1,95,97,0
0,1,1,79,19,0
1,1,0,43,0,0
1,0,0,67,0,0
1,0,0,35,0,0
1,0,0,47,0,0
1,0,0,40,0,0
1,0,0,28,1,0
1,0,0,37,0,0
1,0,0,43,0,0
1,1,1,27,0,0
0,0,0,88,6,0
1,0,0,26,0,0
0,1,1,90,19,0
1,0,0,56,0,0
1,0,1,27,0,0
1,0,0,44,0,0
1,1,0,87,1,0
0,1,1,52,1,0
0,1,1,88,22,0
0,1,0,35,0,0
0,0,1,44,0,0
1,0,0,30,0,0
1,0,1,36,0,0
1,0,0,24,0,0
1,0,1,79,0,0
1,1,0,69,2,0
1,0,0,40,0,0
0,0,1,40,0,0
1,0,0,88,0,0
1,0,0,33,0,0
0,0,0,32,0,0
1,0,0,41,0,0
1,0,0,97,0,0
1,0,1,38,0,0
1,0,0,44,0,0
1,0,0,40,0,0
0,1,1,92,109,0
0,1,1,95,0,0
0,0,1,58,20,0
0,1,0,41,1,0
0,1,1,84,46,0
0,1,0,62,0,0
1,0,0,39,0,0
1,0,0,28,0,0
0,1,1,38,0,0
1,0,0,65,15,0
1,1,1,87,16,0
1,0,0,94,0,0
0,0,1,32,0,0
1,0,0,89,0,0
1,0,0,33,0,0
0,0,1,72,50,0
0,1,1,39,0,0
1,0,0,35,4,0
0,1,0,40,0,0
0,0,0,89,23,0
1,0,0,41,3,0
1,0,0,29,0,0
1,0,0,42,0,0
1,0,1,44,0,0
1,0,0,36,3,0
1,0,0,38,0,0
1,0,0,43,0,0
0,1,0,29,0,0
1,0,0,40,0,0
1,0,0,27,0,0
1,0,0,51,0,0
1,0,0,36,0,0
1,0,0,29,0,0
0,1,1,64,17,0
1,0,0,35,0,0
1,0,0,38,0,0
1,0,0,70,0,0
1,0,0,30,0,0
0,1,0,32,2,0
0,0,1,73,65,0
1,0,1,40,0,0
1,1,1,36,0,0
1,0,1,43,0,0
1,0,1,40,0,0
0,1,0,43,3,0
1,0,0,29,0,0
0,1,1,80,49,0
1,0,0,38,0,0
0,0,1,56,0,0
0,0,1,30,0,0
0,0,0,58,0,0
0,0,1,68,13,0
1,0,0,44,0,0
1,0,0,25,0,0
0,1,0,45,3,0
1,0,0,58,0,0
1,0,1,36,0,0
1,0,1,53,0,0
1,0,0,80,0,0
0,1,1,79,26,0
1,0,0,35,0,0
0,0,0,44,0,0
1,0,0,33,0,0
1,0,1,25,0,0
0,1,0,71,13,0
0,1,1,89,24,0
1,0,1,41,0,0
1,1,0,32,0,0
1,0,0,37,0,0
1,0,0,34,0,0
1,0,0,33,0,0
1,0,1,47,0,0
1,0,1,34,0,0
1,1,0,21,0,0
0,1,1,67,39,0
1,0,0,70,1,0
1,0,1,69,181,0
1,0,0,36,0,0
0,1,1,82,36,0
1,0,1,34,44,0
1,0,0,38,0,0
1,0,0,80,2,0
1,0,0,54,0,0
1,0,0,36,0,0
1,0,0,27,0,0
0,0,0,89,3,0
1,0,0,31,0,0
1,0,1,25,0,0
0,0,1,42,0,0
1,0,0,79,18,0
1,0,0,47,0,0
1,1,1,43,0,0
1,0,0,39,0,0
1,0,0,46,0,0
1,0,0,106,0,0
0,0,1,94,10,0
1,0,0,42,0,0
1,1,1,48,0,0
1,0,0,35,0,0
1,0,1,90,13,0
1,0,0,49,1,0
0,0,1,68,37,0
0,0,1,84,0,0
1,0,0,66,0,0
0,1,1,48,0,0
0,0,1,31,5,0
1,0,0,24,0,0
1,1,0,95,1,0
1,0,0,32,0,0
1,1,1,94,7,0
0,0,1,85,54,0
0,1,1,80,30,0
0,0,1,79,6,0
1,0,0,52,0,0
1,0,1,91,0,0
0,0,0,57,6,0
1,0,0,35,0,0
1,0,0,52,0,0
1,0,0,23,0,0
1,0,0,27,0,0
1,0,0,56,0,0
1,0,0,36,0,0
0,1,0,44,1,0
1,0,0,36,0,0
1,0,1,33,0,0
1,0,0,45,0,0
1,0,0,40,0,0
0,0,0,32,0,0
1,0,0,31,0,0
0,0,0,35,0,0
0,1,1,85,20,0
0,1,1,69,0,0
1,0,0,55,0,0
0,1,1,73,20,0
1,0,1,34,0,0
0,0,1,93,47,0
1,0,0,32,0,0
0,0,0,38,0,0
1,0,1,89,58,0
1,1,1,43,0,0
0,1,1,34,3,0
0,1,0,28,0,0
1,0,0,34,0,0
1,0,0,41,0,0
0,1,1,27,1,0
0,1,1,41,1,0
1,0,0,61,0,0
0,0,0,99,0,0
1,0,0,23,0,0
1,0,0,40,0,0
0,1,1,77,6,0
1,1,0,97,83,0
1,0,0,41,0,0
1,0,0,35,0,0
0,0,0,72,1,0
0,0,0,46,0,0
0,0,0,41,0,0
1,1,1,36,0,0
0,1,1,70,11,0
1,0,1,31,0,0
1,0,0,55,0,0
0,1,1,93,0,0
1,0,1,41,0,0
0,0,1,83,10,0
1,1,1,25,0,0
1,0,0,56,0,0
0,1,0,43,0,0
1,1,0,60,14,0
0,1,0,50,5,0
1,0,1,37,0,0
0,0,1,97,4,0
1,0,0,45,1,0
1,0,0,49,0,0
1,1,1,20,0,0
0,0,1,95,18,0
1,0,0,99,0,0
1,0,0,35,0,0
1,0,1,41,0,0
1,1,0,46,0,0
0,0,1,59,7,0
1,0,1,41,0,0
0,1,0,31,0,0
0,0,0,68,17,0
1,0,0,46,0,0
0,0,0,33,0,0
1,1,0,33,0,0
1,0,0,84,0,0
0,0,1,85,36,0
1,1,0,33,0,0
1,0,0,46,0,0
0,1,1,44,0,0
1,1,0,32,0,0
1,0,1,62,0,0
1,0,0,87,4,0
1,0,0,25,0,0
0,0,1,39,0,0
0,1,0,57,0,0
0,0,0,39,0,0
1,0,1,47,0,0
1,0,0,108,0,0
0,1,1,38,1,0
1,0,0,38,0,0
1,0,0,33,0,0
0,0,1,34,0,0
1,0,0,44,0,0
1,0,0,35,0,0
1,0,0,50,2,0
0,1,1,89,14,0
1,0,0,41,0,0
1,0,0,34,0,0
0,1,1,32,0,0
1,1,1,27,0,0
1,0,0,47,0,0
0,0,0,60,35,0
1,0,0,48,0,0
1,0,0,32,0,0
1,0,1,31,0,0
1,0,1,37,0,0
1,0,0,34,0,0
1,0,0,47,0,0
1,0,0,37,0,0
1,0,1,32,0,0
1,0,0,37,0,0
1,0,0,41,0,0
1,0,1,68,136,0
1,0,1,28,0,0
1,1,1,62,473,0
1,1,0,61,0,0
0,1,1,84,16,0
0,0,0,47,2,0
1,0,0,36,0,0
1,0,1,106,0,0
1,1,0,23,0,0
0,1,1,86,39,0
0,1,0,80,7,0
1,0,0,30,0,0
1,1,0,48,0,0
1,0,0,43,0,0
1,0,0,76,0,0
0,1,1,37,1,0
1,0,0,33,0,0
0,1,1,74,1,0
0,1,1,86,72,0
1,0,1,57,0,0
0,0,1,87,15,0
0,1,1,94,15,0
1,0,1,72,0,0
1,0,0,47,0,0
1,0,0,109,0,0
1,0,0,29,0,0
1,0,0,91,1,0
0,1,1,90,66,0
1,0,1,80,0,0
0,1,1,40,2,0
1,0,0,31,0,0
1,0,0,48,0,0
0,1,1,90,59,0
0,0,0,56,0,0
1,1,0,57,0,0
1,0,0,37,1,0
1,0,0,87,0,0
1,0,0,53,0,0
1,0,0,39,3,0
1,0,1,72,26,0
0,0,1,76,73,0
1,0,0,39,1,0
0,0,0,39,0,0
0,0,1,75,7,0
1,1,1,41,0,0
1,1,0,59,0,0
1,0,0,51,0,0
1,0,0,49,0,0
1,0,0,54,0,0
1,1,1,27,0,0
0,0,1,44,1,0
1,0,0,35,0,0
1,0,0,94,64,0
0,1,1,55,0,0
1,0,0,39,0,0
0,1,1,96,23,0
1,0,0,69,128,0
0,1,0,88,24,0
0,1,1,86,30,0
1,0,0,49,1,0
1,0,0,41,3,0
0,0,1,45,1,0
0,1,1,88,34,0
1,0,0,45,0,0
0,1,0,98,12,0
1,0,0,30,0,0
1,0,1,29,0,0
0,1,1,69,6,0
1,0,1,53,0,0
0,1,1,59,13,0
1,0,0,30,0,0
1,1,1,60,0,0
1,0,1,22,0,0
0,0,1,91,1059,0
1,0,0,30,0,0
1,0,1,74,0,0
0,1,1,43,0,0
1,0,0,24,0,0
1,0,0,47,0,0
1,0,0,24,0,0
1,1,0,33,0,0
1,0,0,42,0,0
1,0,0,40,0,0
0,0,0,31,0,0
0,1,1,68,14,0
1,0,0,49,0,0
1,0,0,45,0,0
1,1,1,34,0,0
0,0,1,87,7,0
0,0,1,55,0,0
1,0,0,37,0,0
0,1,1,73,1,0
1,0,0,55,0,0
0,0,0,82,31,0
1,1,0,56,0,0
0,1,1,44,7,0
0,0,1,85,12,0
1,0,1,85,15,0
1,0,0,36,0,0
1,0,0,36,0,0
1,0,0,27,0,0
1,0,0,63,1,0
1,0,0,39,0,0
0,0,1,83,48,0
1,0,0,45,1,0
1,0,0,35,0,0
0,1,1,63,5,0
0,0,0,40,0,0
1,0,0,44,0,0
0,0,1,97,0,0
1,0,0,59,0,0
0,0,1,40,0,0
0,1,1,74,9,0
0,1,1,41,0,0
0,1,0,30,0,0
1,0,0,21,0,0
1,1,1,28,0,0
0,1,1,81,21,0
1,0,0,58,0,0
0,1,1,34,0,0
1,0,0,47,0,0
1,0,0,47,5,0
0,0,1,51,0,0
1,0,1,98,2,0
1,0,1,38,0,0
0,0,0,37,0,0
1,0,1,50,0,0
1,0,0,66,0,0
1,1,0,26,0,0
0,0,0,64,4,0
1,0,0,47,0,0
0,1,1,88,36,0
1,0,0,36,0,0
1,1,0,77,1,0
0,1,1,59,0,0
0,0,1,63,16,0
1,0,0,40,0,0
0,0,1,37,2,0
1,0,0,29,0,0
1,0,0,53,0,0
1,0,0,35,0,0
1,0,1,40,0,0
0,1,1,91,32,0
1,0,0,27,0,0
0,1,1,72,27,0
0,1,0,39,0,0
0,0,1,97,6,0
0,0,1,91,12,0
1,1,0,70,0,0
0,1,0,41,0,0
1,1,1,45,0,0
1,0,0,52,1,0
0,1,1,35,0,0
1,0,0,29,0,0
0,0,1,76,22,0
1,0,0,37,0,0
0,1,1,74,15,0
1,0,1,30,0,0
1,0,0,56,0,0
1,0,0,54,0,0
1,0,0,35,0,0
1,0,0,95,76,0
1,0,0,29,0,0
1,0,0,33,1,0
0,0,0,51,0,0
0,0,1,34,1,0
0,0,1,39,0,0
1,0,0,47,0,0
1,0,1,89,0,0
1,0,0,34,0,0
1,0,0,78,0,0
0,1,0,89,17,0
1,0,0,70,2,0
1,0,0,67,0,0
0,1,0,64,0,0
0,1,1,76,10,0
1,0,0,51,0,0
1,0,0,36,0,0
0,1,1,100,12,0
0,0,1,64,0,0
0,1,1,41,0,0
0,1,0,94,20,0
1,0,1,30,0,0
1,0,0,37,0,0
1,0,0,33,0,0
1,0,0,33,0,0
1,0,0,52,0,0
1,0,0,46,0,0
1,1,0,39,0,0
1,0,0,59,0,0
0,1,1,104,7,0
1,0,0,39,0,0
0,1,1,67,4,0
1,0,0,83,0,0
0,0,0,22,0,0
1,0,1,37,0,0
1,1,0,29,0,0
0,0,0,39,61,0
1,0,1,30,0,0
0,0,1,75,3,0
0,0,1,34,0,0
1,0,0,39,0,0
1,1,0,82,0,0
1,0,0,29,0,0
1,1,0,34,0,0
1,1,0,53,0,0
0,0,1,59,1,0
1,0,0,64,10,0
1,1,0,34,0,0
0,0,0,46,0,0
0,1,1,75,9,0
0,0,0,59,3,0
1,0,0,38,0,0
1,1,1,80,0,0
1,0,0,46,0,0
1,0,0,47,0,0
1,0,1,38,1,0
1,0,1,47,1,0
1,0,0,36,0,0
1,0,0,41,0,0
1,0,0,35,0,0
1,0,0,47,0,0
1,0,1,30,0,0
0,1,1,41,0,0
0,1,0,93,6,0
1,0,0,31,0,0
0,1,1,47,4,0
0,0,0,38,0,0
1,0,0,58,0,0
0,0,1,67,8,0
1,0,0,29,0,0
1,1,0,47,0,0
1,1,0,54,0,0
0,1,1,91,0,0
0,1,1,68,13,0
0,0,0,35,0,0
0,0,0,39,0,0
0,1,1,29,0,0
1,1,0,44,0,0
0,1,0,65,9,0
1,0,0,33,1,0
0,1,0,33,1,0
1,0,1,21,0,0
1,0,0,27,0,0
0,0,0,85,0,0
1,0,0,42,0,0
1,1,0,35,0,0
0,0,1,90,32,0
0,0,1,58,14,0
1,0,0,52,1,0
0,1,1,76,7,0
1,0,0,25,0,0
0,1,1,38,0,0
1,0,1,59,0,0
1,0,0,25,0,0
1,0,0,21,0,0
1,0,1,77,0,0
1,0,0,50,0,0
0,1,0,45,2,0
1,0,0,34,0,0
0,0,0,42,0,0
1,0,0,34,0,0
1,1,0,24,0,0
1,0,0,82,1,0
0,0,0,31,0,0
1,0,0,25,0,0
1,1,0,43,0,0
1,0,1,27,0,0
1,0,0,40,0,0
1,0,0,55,0,0
1,1,0,52,0,0
1,1,0,45,1,0
1,0,0,37,0,0
0,1,1,104,4,0
1,0,0,46,0,0
1,0,1,51,0,0
1,1,1,30,1,0
1,0,0,75,0,0
0,0,0,27,0,0
1,1,0,83,3,0
1,0,0,94,0,0
1,0,1,69,1,0
1,0,0,56,0,0
1,0,1,33,0,0
0,0,1,66,12,0
1,0,0,43,0,0
0,1,1,25,1,0
0,0,0,102,9,0
1,0,0,75,0,0
0,1,1,55,5,0
0,0,1,75,194,0
0,0,0,39,0,0
1,0,1,42,0,0
1,0,0,35,0,0
0,1,1,87,36,0
0,0,1,50,0,0
1,0,0,60,0,0
1,0,0,34,0,0
0,1,0,46,0,0
0,0,0,56,8,0
1,0,0,52,7,0
0,0,0,46,0,0
1,0,0,41,0,0
0,0,1,63,2,0
1,0,0,31,0,0
1,0,0,33,0,0
1,0,0,26,0,0
0,0,0,89,3,0
0,0,1,69,29,0
1,0,0,34,0,0
1,0,0,47,0,0
1,0,0,60,0,0
0,1,1,43,0,0
0,0,0,43,1,0
1,0,0,34,0,0
1,0,0,34,0,0
0,1,0,77,9,0
0,1,0,46,2,0
0,1,1,88,23,0
0,1,1,86,27,0
0,1,0,23,0,0
0,1,1,38,3,0
1,0,0,25,0,0
0,1,1,85,6,0
1,1,1,82,5,0
0,1,1,95,5,0
1,0,1,93,0,0
0,0,1,46,0,0
0,1,1,91,8,0
1,0,0,65,2,0
0,0,0,31,1,0
0,0,0,26,0,0
1,0,1,71,3,0
1,0,0,33,0,0
0,1,1,45,0,0
1,0,0,27,0,0
1,0,0,23,0,0
1,0,0,34,0,0
1,0,0,41,0,0
1,0,1,84,179,0
1,0,1,62,0,0
1,0,0,60,84,0
0,1,1,39,2,0
0,0,1,46,0,0
0,0,0,72,12,0
1,0,1,45,0,0
1,0,1,28,0,0
1,0,0,32,0,0
1,0,0,79,0,0
1,0,1,42,1,0
1,0,0,86,1003,0
0,1,1,50,1,0
0,0,1,31,0,0
1,0,0,63,0,0
0,1,1,28,2,0
1,0,1,51,0,0
1,0,0,43,0,0
0,0,0,34,1,0
0,0,1,91,76,0
1,0,0,44,0,0
1,0,0,39,0,0
1,0,0,43,0,0
0,1,1,72,1,0
1,0,0,30,0,0
0,0,1,63,16,0
0,1,1,84,17,0
0,0,0,55,0,0
1,0,0,71,38,0
1,0,0,41,0,0
0,1,0,42,0,0
1,0,1,48,5,0
0,1,1,90,54,0
0,1,0,47,1,0
1,0,0,64,0,0
1,1,1,66,0,0
1,0,0,42,0,0
0,0,0,66,1,0
0,1,1,53,0,0
1,0,0,33,0,0
1,0,1,34,0,0
1,0,0,38,0,0
1,0,0,28,0,0
1,0,0,66,0,0
1,0,1,34,1,0
1,0,0,94,215,0
1,0,1,67,0,0
1,0,0,32,0,0
1,0,0,68,0,0
1,0,1,87,0,0
0,1,1,59,1,0
0,0,0,32,0,0
0,0,0,31,0,0
1,0,0,31,0,0
0,0,1,45,0,0
1,0,0,74,91,0
0,1,0,81,0,0
1,1,1,23,0,0
0,1,1,92,27,0
0,0,1,28,2,0
1,0,0,49,0,0
1,0,0,31,0,0
0,1,1,95,25,0
1,0,0,30,0,0
1,0,0,54,0,0
1,0,0,38,0,0
0,1,1,86,0,0
0,0,0,45,0,0
1,0,0,53,0,0
0,0,0,22,0,0
0,0,1,86,29,0
1,0,1,37,0,0
0,0,0,79,0,0
0,0,1,68,0,0
0,1,1,93,21,0
0,0,1,86,24,0
1,0,1,80,6,0
1,0,0,52,0,0
1,0,0,26,0,0
0,1,0,48,1,0
1,0,0,45,0,0
1,0,1,30,0,0
0,1,0,41,0,0
0,1,0,81,12,0
1,0,0,30,0,0
1,0,0,36,1,0
1,1,0,65,17,0
1,0,0,66,0,0
1,0,0,84,62,0
1,1,0,40,0,0
0,0,0,24,0,0
1,0,0,49,0,0
1,0,0,43,0,0
1,0,1,55,0,0
1,0,0,55,0,0
1,0,1,64,1,0
1,0,1,30,0,0
1,0,0,35,0,0
1,0,0,49,0,0
0,1,1,61,5,0
0,1,0,33,0,0
0,0,1,37,1,0
1,0,0,63,0,0
1,0,0,36,0,0
1,0,1,70,693,0
0,1,1,82,23,0
0,1,1,41,0,0
0,0,0,46,1,0
0,1,1,59,4,0
0,1,1,72,6,0
0,0,1,41,0,0
1,0,0,50,0,0
0,1,0,48,0,0
0,0,0,78,15,0
1,0,0,51,0,0
0,0,0,94,13,0
1,0,1,40,0,0
0,1,0,54,0,0
0,0,1,51,8,0
0,1,1,54,0,0
0,0,1,76,10,0
1,1,0,61,0,0
0,0,1,78,36,0
1,0,0,34,0,0
1,0,1,44,0,0
1,0,0,29,0,0
1,0,0,26,0,0
1,0,1,24,1,0
1,0,1,52,0,0
1,0,0,36,0,0
1,0,1,27,0,0
0,1,1,56,0,0
1,0,0,35,0,0
0,1,0,53,0,0
1,0,0,31,0,0
1,0,0,78,0,0
0,0,1,83,13,0
1,0,0,44,0,0
1,0,0,36,0,0
0,1,1,80,36,0
0,0,0,101,3,0
1,0,0,36,0,0
1,0,0,48,0,0
1,0,1,42,0,0
1,0,0,40,0,0
1,0,0,78,0,0
1,0,0,30,0,0
1,0,0,83,0,0
0,1,1,68,4,0
1,0,0,42,0,0
1,0,0,50,0,0
1,0,0,60,17,0
1,0,0,38,0,0
1,0,0,47,0,0
1,0,0,38,0,0
1,0,0,35,0,0
0,1,1,98,25,0
0,1,1,36,3,0
1,0,0,41,0,0
1,0,0,33,0,0
1,0,0,39,0,0
1,1,1,66,13,0
1,1,0,53,0,0
0,0,1,94,12,0
1,0,0,35,0,0
0,1,1,94,15,0
1,0,0,94,6,0
1,0,0,44,0,0
1,0,0,17,0,0
0,0,1,75,22,0
1,0,1,28,0,0
1,0,0,90,1,0
0,1,0,45,1,0
1,0,1,25,1,0
1,0,1,30,0,0
1,0,0,32,0,0
1,1,0,31,0,0
1,0,1,90,35,0
0,1,1,83,15,0
1,0,0,41,0,0
1,0,0,72,0,0
1,0,0,32,0,0
0,1,1,73,8,0
1,0,0,25,0,0
0,1,0,34,0,0
1,1,0,33,0,0
1,0,0,44,0,0
1,0,0,50,0,0
1,0,0,31,0,0
1,0,0,45,0,0
1,0,1,34,0,0
0,0,1,63,20,0
1,0,0,49,0,0
0,1,1,82,0,0
1,0,1,76,1,0
1,0,0,32,0,0
0,1,1,85,30,0
0,0,0,89,4,0
1,0,0,30,0,0
0,1,1,47,31,0
0,0,1,98,1,0
1,0,1,38,1,0
1,0,0,35,0,0
0,0,1,37,0,0
0,0,1,27,6,0
0,1,0,54,4,0
1,0,0,45,1,0
0,0,0,55,1,0
1,0,1,42,0,0
0,1,1,81,7,0
1,0,0,44,0,0
0,0,1,60,7,0
0,1,1,82,8,0
0,1,1,84,19,0
1,0,0,33,0,0
1,0,0,101,0,0
1,0,0,25,0,0
0,1,1,94,1,0
1,1,0,33,0,0
1,0,1,99,0,0
1,0,0,34,0,0
0,1,0,74,13,0
0,0,0,43,0,0
1,0,0,37,0,0
0,0,1,87,19,0
1,0,0,29,0,0
1,0,0,59,0,0
1,0,1,21,0,0
0,1,1,78,12,0
1,0,0,24,0,0
1,0,0,88,106,0
0,0,1,38,0,0
0,0,1,60,3,0
1,0,0,36,0,0
1,0,1,38,0,0
1,0,0,39,0,0
1,1,1,68,35,0
1,0,0,28,0,0
0,1,1,27,0,0
0,1,0,33,0,0
1,0,0,32,0,0
1,1,0,54,0,0
1,0,1,65,0,0
0,1,1,86,4,0
1,0,1,59,16,0
0,1,1,86,5,0
1,0,0,38,0,0
0,0,0,30,0,0
1,0,0,33,0,0
1,0,1,35,1,0
0,0,0,56,24,0
0,1,0,94,0,0
1,0,0,57,0,0
0,0,0,59,0,0
0,0,0,74,14,0
1,0,0,45,0,0
0,1,1,27,2,0
1,1,0,80,0,0
1,0,0,48,136,0
1,0,1,30,0,0
0,1,1,65,0,0
1,0,0,44,0,0
0,0,0,33,1,0
0,0,0,83,0,0
1,0,0,51,0,0
1,0,1,30,0,0
1,0,0,22,0,0
1,0,0,49,0,0
1,0,0,29,0,0
1,1,0,28,0,0
0,0,0,44,0,0
1,0,0,39,0,0
1,1,0,37,0,0
1,0,0,31,0,0
1,0,0,80,89,0
0,0,0,55,1,0
1,0,1,30,0,0
1,0,1,20,0,0
0,1,1,27,1,0
1,0,0,25,0,0
1,0,0,27,0,0
1,1,1,69,31,0
1,0,0,35,0,0
1,0,1,71,0,0
0,0,1,32,0,0
0,0,0,42,0,0
1,0,0,52,0,0
0,1,1,78,26,0
0,0,1,54,1,0
0,1,1,62,3,0
0,1,1,27,0,0
1,0,0,38,0,0
1,0,0,83,40,0
1,0,0,37,0,0
1,0,1,33,0,0
1,0,0,33,0,0
1,1,0,94,0,0
1,0,0,59,0,0
1,0,0,34,1,0
1,1,0,45,0,0
0,1,1,80,155,0
0,1,1,92,22,0
1,0,0,102,0,0
0,1,1,77,7,0
1,0,1,35,0,0
1,0,0,51,1,0
1,0,0,50,0,0
1,0,0,56,0,0
1,0,0,24,0,0
1,0,0,35,0,0
0,1,0,72,10,0
1,0,0,41,0,0
1,0,0,29,0,0
1,0,0,59,0,0
1,0,0,35,0,0
0,0,1,43,0,0
0,1,0,66,1,0
1,0,0,46,0,0
1,1,0,51,0,0
0,0,1,58,47,0
0,1,1,59,6,0
1,0,1,34,0,0
0,0,0,32,0,0
0,0,0,25,3,0
1,0,0,49,0,0
0,1,0,86,17,0
0,1,0,58,11,0
1,0,0,44,0,0
1,1,0,85,0,0
1,1,1,30,0,0
0,0,0,42,0,0
0,0,0,39,0,0
1,0,0,62,0,0
1,0,0,41,0,0
1,0,0,38,0,0
0,0,0,51,0,0
0,0,0,37,1,0
1,0,0,36,0,0
1,0,1,88,13,0
0,1,1,93,22,0
1,0,0,54,0,0
1,0,1,30,0,0
1,0,0,70,7,0
1,1,0,37,0,0
1,0,0,102,27,0
1,0,0,37,0,0
0,1,1,62,3,0
0,0,1,48,0,0
1,0,0,31,0,0
0,1,1,73,36,0
1,0,0,52,12,0
1,0,0,55,0,0
0,0,1,60,0,0
1,1,0,36,0,0
1,0,0,51,0,0
1,0,1,29,0,0
0,0,0,86,5,0
1,0,0,64,0,0
0,0,0,30,1,0
0,0,1,33,0,0
1,0,1,78,127,0
1,1,1,35,0,0
1,0,1,29,0,0
0,0,0,79,39,0
1,0,0,50,0,0
1,0,0,71,100,0
0,0,1,28,1,0
1,0,0,32,0,0
1,0,0,93,0,0
0,0,0,77,1,0
0,0,1,82,12,0
1,0,0,43,0,0
1,0,0,46,0,0
0,0,1,86,6,0
1,0,0,69,0,0
0,0,1,45,1,0
1,1,0,33,0,0
0,1,1,70,4,0
1,0,1,51,0,0
0,0,1,64,14,0
1,1,0,40,0,0
1,0,0,43,0,0
0,1,1,90,8,0
1,0,1,45,0,0
1,1,1,61,15,0
1,0,0,28,0,0
0,0,1,48,2,0
1,0,0,37,1,0
0,0,0,40,1,0
1,0,0,36,0,0
1,0,1,30,0,0
0,1,1,81,20,0
1,0,1,36,0,0
0,1,0,99,2,0
1,0,0,43,0,0
0,1,0,42,3,0
1,0,0,44,0,0
